ref_id,title,institution,item_id,sheet_or_photo,url,local_path,source_date,accessed_date,view_direction,rooms,use,evidence_level,rights_note,verification_status,source_url,sha256,bytes,hash_provenance,visual_status,status_provenance,parent_ref,asset_class,local_path_check
INT_S24,HABS 主屋照片图注,Library of Congress / HABS,S24,webpage or caption index,https://tile.loc.gov/storage-services/master/pnp/habshaer/pa/pa1600/pa1690/data/pa1690cap.pdf,,1985 photographic index,2026-09-20,Not applicable to text record,MAIN_ALL;GUEST_ALL;SITE,本轮已读7页；1985批次。56厨房、57炉、65主浴、73二层桌窗缺口等是候选照片定位，未全部看原片,B,图注用于定位原片；不得把索引文字当作图像尺寸,opened_text,,,,,No photo-view status inferred from webpage/index access; see V records,"research/interiors.md section 9; inherited recorded access, not re-fetched by this audit",,online_text_reference,
INT_V01,Fireside 客厅壁炉原图,Fallingwater / Western Pennsylvania Conservancy,V01,Official interior photograph,https://fallingwater.org/fallingwater-fireside/,,photograph date not established; upload path date not treated as shooting date,2026-09-20,Visible view only; precise calibrated camera bearing unknown,MAIN_L1_LIVING,暖炉前不规则凸起岩面；壁炉旁红色球形吊锅及矩形吊架；层叠凹凸石墙；窗下连续低座榻；低矮木桌；落地坐垫；窗框与横向架；石板地面的方向性反射。画面可见织物、花瓶、酒具与树桩形桌。,B,Official photo copyright not licensed for redistribution; not downloaded or used as texture. Depicted artworks may have separate rights.,viewed_image,https://fallingwater.org/wp-content/uploads/2023/04/FW_Page-Hero_1600x600_TEMPLATE%402x-scaled.jpg,,,,"Previously actually viewed, as recorded in research; not downloaded by this audit",research/interiors.md section 3; inherited documented visual inspection,,online_photo_reference,
INT_V02,厨房柜维护图,Fallingwater / Western Pennsylvania Conservancy,V02,Official interior photograph,https://fallingwater.org/grant-received-for-kitchen-preservation/,,photograph date not established; upload path date not treated as shooting date,2026-09-20,Visible view only; precise calibrated camera bearing unknown,MAIN_L1_KITCHEN,浅色涂装柜面、抽屉/柜门、弯曲金属把手、台面与多线金属收边、背后粗石墙。已在原页面打开图片并核看。,B,Official photo copyright not licensed for redistribution; not downloaded or used as texture. Depicted artworks may have separate rights.,viewed_image,https://fallingwater.org/wp-content/uploads/2020/06/Small.-cabinet.jpg,,,,"Previously actually viewed, as recorded in research; not downloaded by this audit",research/interiors.md section 3; inherited documented visual inspection,,online_photo_reference,
INT_V03,客房卧室,Fallingwater / Western Pennsylvania Conservancy,V03,Official interior photograph,https://fallingwater.org/fw_acl_bedrooms_5/,,photograph date not established; upload path date not treated as shooting date,2026-09-20,Visible view only; precise calibrated camera bearing unknown,GUEST_L1_GUEST_ROOM,床与蓝灰床罩；床上方画作和高侧窗；石墙竖段；右側壁龛/横板；框画；窗旁红色线条。,B,Official photo copyright not licensed for redistribution; not downloaded or used as texture. Depicted artworks may have separate rights.,viewed_image,https://fallingwater.org/wp-content/uploads/2021/03/FW_ACL_Bedrooms_5.jpg,,,,"Previously actually viewed, as recorded in research; not downloaded by this audit",research/interiors.md section 3; inherited documented visual inspection,,online_photo_reference,
INT_V04,Edgar jr. Study 小图,Fallingwater / Western Pennsylvania Conservancy,V04,Official interior photograph,https://fallingwater.org/fallingwater-from-home/,,photograph date not established; upload path date not treated as shooting date,2026-09-20,Visible view only; precise calibrated camera bearing unknown,MAIN_L3_STUDY,石墙围合、炉口、横板和书籍、窗边桌柜、红钢窗格、吊布式椅子、窗外秋色。,B,Official photo copyright not licensed for redistribution; not downloaded or used as texture. Depicted artworks may have separate rights.,viewed_image,https://fallingwater.org/wp-content/uploads/2019/04/FW-TOURS-EdgarsStudy-Windows-Fall_1953_4_5_fused-EDITED-451x208.jpg,,,,"Previously actually viewed, as recorded in research; not downloaded by this audit",research/interiors.md section 3; inherited documented visual inspection,,online_photo_reference,
INT_V05,通往 Bear Run 的水阶,Fallingwater / Western Pennsylvania Conservancy,V05,Official interior photograph,https://fallingwater.org/fallingwater-from-home/,,photograph date not established; upload path date not treated as shooting date,2026-09-20,Visible view only; precise calibrated camera bearing unknown,MAIN_L1_HATCH;MAIN_B_PLUNGE,室内向下通往溪水的开口；红色框轨与两侧扶手；上部透明可滑移盖板；石墙、赭色侧壁、下方水面。,B,Official photo copyright not licensed for redistribution; not downloaded or used as texture. Depicted artworks may have separate rights.,viewed_image,https://fallingwater.org/wp-content/uploads/2017/07/House-Stairs-FW-Summer-InteriorExterior-451x208.jpg,,,,"Previously actually viewed, as recorded in research; not downloaded by this audit",research/interiors.md section 3; inherited documented visual inspection,,online_photo_reference,
INT_V06,客房 A-11 原片,Library of Congress / HABS,V06,PA-5346-A-11,https://www.loc.gov/pictures/item/pa2187.photos.134234p/,,1985,2026-09-20,Visible view only; precise calibrated camera bearing unknown,GUEST_L1_LOUNGE,本轮看过完整黑白图；左侧竖直木隔屏及下方抽柜，窗下长座榻，中部角炉，右侧连续水平书架与扶手椅；地毯和不规则石板地面关系清楚。片边可核 PA-5346-A-11。,B,"LOC item advisory: US Government-produced images have no known restrictions; copied-source images may be restricted. Reference only, not a scene texture.",viewed_image,https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa2100/pa2187/photos/134234pv.jpg,,,,"Previously actually viewed, as recorded in research; not downloaded by this audit",research/interiors.md section 3; inherited documented visual inspection,,online_photo_reference,
INT_V07,客房 A-22 原片,Library of Congress / HABS,V07,PA-5346-A-22,https://www.loc.gov/pictures/item/pa2187.photos.134245p/,,1985,2026-09-20,Visible view only; precise calibrated camera bearing unknown,GUEST_L1_POOL;GUEST_L1_TERRACE,实际可见池边石阶、池壁圆转边、近端植栽池、雨篷下视点与地面石板；片边可核 PA-5346-A-22。,B,"LOC item advisory: US Government-produced images have no known restrictions; copied-source images may be restricted. Reference only, not a scene texture.",viewed_image,https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa2100/pa2187/photos/134245pv.jpg,,,,"Previously actually viewed, as recorded in research; not downloaded by this audit",research/interiors.md section 3; inherited documented visual inspection,,online_photo_reference,
INT_V08,主屋 56 厨房原片,Library of Congress / HABS,V08,PA-5346-56,https://www.loc.gov/pictures/resource/hhh.pa1690.photos.134195p/,,1985,2026-09-20,Visible view only; precise calibrated camera bearing unknown,MAIN_L1_KITCHEN,完整竖幅原片可见厨房西侧上下钢柜、双水槽、壁装龙头、打开的洗碗机及篮架、金属封边、高柜与旁边落地窗。片边可核 PA-5346-56。,B,"LOC item advisory: US Government-produced images have no known restrictions; copied-source images may be restricted. Reference only, not a scene texture.",viewed_image,https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa1600/pa1690/photos/134195pv.jpg,,,,"Previously actually viewed, as recorded in research; not downloaded by this audit",research/interiors.md section 3; inherited documented visual inspection,,online_photo_reference,
ARCH_DRAWING_GUIDANCE,Fallingwater architectural drawings research guidance,Fallingwater / Western Pennsylvania Conservancy,architectural-drawings,institutional research guidance,https://fallingwater.org/learn/preservation-and-collections/research-resources/architectural-drawings/,,Undated research guidance,2026-09-20,Text,MAIN_ALL;GUEST_ALL,Distinguishes HABS as-built surveys from original design drawings and their rights,B,Institutional website; not a blanket source-image redistribution license,opened_text,,,,,Text-only evidence,research/architecture.md,,online_text_reference,
DERIV_MAIN_MAIN1_DIMENSIONS,Local main-house inspection: main1_dimensions.png,Local derivative of Library of Congress / HABS drawing,pa1690,MAIN_HABS_04_HIRES derived image,,project/data/main_refs/main1_dimensions.png,circa 2010 source; derivative 2026-09-20,2026-09-20,Original normalized/cropped; registration grids are local annotation,MAIN_ALL,"Dimension, room label or drawing registration inspection; annotations are not official survey marks",A,"LOC/HABS source conditions retained; local derivative for reference, not texture.",viewed_image,,9838aadfab027b50e2a54608f95de06038b8caae798c576b73d2cd04f377cc77,5487,computed for previously unhashed local file in this audit,"Actually viewed by main geometry worker; inherited observation, not auditor re-view",Main geometry worker direct report 2026-09-20,MAIN_HABS_04_HIRES,local_derived_reference,exists
DERIV_MAIN_MAIN1_DIMLEFT,Local main-house inspection: main1_dimleft.png,Local derivative of Library of Congress / HABS drawing,pa1690,MAIN_HABS_04_HIRES derived image,,project/data/main_refs/main1_dimleft.png,circa 2010 source; derivative 2026-09-20,2026-09-20,Original normalized/cropped; registration grids are local annotation,MAIN_ALL,"Dimension, room label or drawing registration inspection; annotations are not official survey marks",A,"LOC/HABS source conditions retained; local derivative for reference, not texture.",viewed_image,,f51552613780258396b87ea76411c9acf9c1b128dc3643bb49d5434cf9e411bc,130020,computed for previously unhashed local file in this audit,"Actually viewed by main geometry worker; inherited observation, not auditor re-view",Main geometry worker direct report 2026-09-20,MAIN_HABS_04_HIRES,local_derived_reference,exists
DERIV_MAIN_MAIN1_DIMTOP,Local main-house inspection: main1_dimtop.png,Local derivative of Library of Congress / HABS drawing,pa1690,MAIN_HABS_04_HIRES derived image,,project/data/main_refs/main1_dimtop.png,circa 2010 source; derivative 2026-09-20,2026-09-20,Original normalized/cropped; registration grids are local annotation,MAIN_ALL,"Dimension, room label or drawing registration inspection; annotations are not official survey marks",A,"LOC/HABS source conditions retained; local derivative for reference, not texture.",viewed_image,,4963b0edcd3f97d8dc6c9a954f34d9bf49fc2cd0fef15dad35c6da26c8928ebc,34219,computed for previously unhashed local file in this audit,"Actually viewed by main geometry worker; inherited observation, not auditor re-view",Main geometry worker direct report 2026-09-20,MAIN_HABS_04_HIRES,local_derived_reference,exists
DERIV_MAIN_MAIN1_DIMZOOM,Local main-house inspection: main1_dimzoom.png,Local derivative of Library of Congress / HABS drawing,pa1690,MAIN_HABS_04_HIRES derived image,,project/data/main_refs/main1_dimzoom.png,circa 2010 source; derivative 2026-09-20,2026-09-20,Original normalized/cropped; registration grids are local annotation,MAIN_ALL,"Dimension, room label or drawing registration inspection; annotations are not official survey marks",A,"LOC/HABS source conditions retained; local derivative for reference, not texture.",viewed_image,,e6362c78bf2fcdac60fe800ac858ef06fc2944d38977684a83ec38b5678d2509,4286,computed for previously unhashed local file in this audit,"Actually viewed by main geometry worker; inherited observation, not auditor re-view",Main geometry worker direct report 2026-09-20,MAIN_HABS_04_HIRES,local_derived_reference,exists
DERIV_MAIN_MAIN1_MEDIUM,Local main-house inspection: main1_medium.png,Local derivative of Library of Congress / HABS drawing,pa1690,MAIN_HABS_04_HIRES derived image,,project/data/main_refs/main1_medium.png,circa 2010 source; derivative 2026-09-20,2026-09-20,Original normalized/cropped; registration grids are local annotation,MAIN_ALL,"Dimension, room label or drawing registration inspection; annotations are not official survey marks",A,"LOC/HABS source conditions retained; local derivative for reference, not texture.",viewed_image,,a8363503b7a9985f4dae20bfeda2aafd272fb6132ec14930100e71bbacaa8f82,48129,computed for previously unhashed local file in this audit,"Actually viewed by main geometry worker; inherited observation, not auditor re-view",Main geometry worker direct report 2026-09-20,MAIN_HABS_04_HIRES,local_derived_reference,exists
DERIV_MAIN_MAIN1_ROOMS,Local main-house inspection: main1_rooms.png,Local derivative of Library of Congress / HABS drawing,pa1690,MAIN_HABS_04_HIRES derived image,,project/data/main_refs/main1_rooms.png,circa 2010 source; derivative 2026-09-20,2026-09-20,Original normalized/cropped; registration grids are local annotation,MAIN_ALL,"Dimension, room label or drawing registration inspection; annotations are not official survey marks",A,"LOC/HABS source conditions retained; local derivative for reference, not texture.",viewed_image,,ea0f0089fe2e9cf758a029e45b0cfc1b56fa1b32d6784d59eab5d4a30df87ec2,117215,computed for previously unhashed local file in this audit,"Actually viewed by main geometry worker; inherited observation, not auditor re-view",Main geometry worker direct report 2026-09-20,MAIN_HABS_04_HIRES,local_derived_reference,exists
DERIV_MAIN_MAIN6_REGISTRATION,Local main-house inspection: main6-registration.png,Local derivative of Library of Congress / HABS drawing,pa1690,MAIN_HABS_06_JPEG derived image,,project/data/main_refs/main6-registration.png,circa 2010 source; derivative 2026-09-20,2026-09-20,Original normalized/cropped; registration grids are local annotation,MAIN_ALL,"Dimension, room label or drawing registration inspection; annotations are not official survey marks",C,"LOC/HABS source conditions retained; local derivative for reference, not texture.",viewed_image,,608dee336afd71bc037f3356401605511b955bcf7875faed99b8cd4f3da6fa3f,810437,computed for previously unhashed local file in this audit,"Actually viewed by main geometry worker; inherited observation, not auditor re-view",Main geometry worker direct report 2026-09-20,MAIN_HABS_06_JPEG,local_derived_reference,exists
DERIV_MAIN_SITE_CORE_CLEAN,Local main-house inspection: site-core-clean.png,Local derivative of Library of Congress / HABS drawing,pa1690,MAIN_HABS_02_HIRES derived image,,project/data/main_refs/site-core-clean.png,circa 2010 source; derivative 2026-09-20,2026-09-20,Original normalized/cropped; registration grids are local annotation,MAIN_ALL;GUEST_ALL;SITE,"Dimension, room label or drawing registration inspection; annotations are not official survey marks",A,"LOC/HABS source conditions retained; local derivative for reference, not texture.",viewed_image,,f8febbe5a7b46f18376cabb91825fbff748dad4a03dce0ed1f7015c8981abdf8,187175,computed for previously unhashed local file in this audit,"Actually viewed by main geometry worker; inherited observation, not auditor re-view",Main geometry worker direct report 2026-09-20,MAIN_HABS_02_HIRES,local_derived_reference,exists
DERIV_MAIN_SITE_REGISTRATION,Local main-house inspection: site-registration.png,Local derivative of Library of Congress / HABS drawing,pa1690,MAIN_HABS_02_HIRES derived image,,project/data/main_refs/site-registration.png,circa 2010 source; derivative 2026-09-20,2026-09-20,Original normalized/cropped; registration grids are local annotation,MAIN_ALL;GUEST_ALL;SITE,"Dimension, room label or drawing registration inspection; annotations are not official survey marks",C,"LOC/HABS source conditions retained; local derivative for reference, not texture.",viewed_image,,9fac2c93762bb4d4427b89d743deb41660edb9d3c66780a62e7a058b3211608f,507367,computed for previously unhashed local file in this audit,"Actually viewed by main geometry worker; inherited observation, not auditor re-view",Main geometry worker direct report 2026-09-20,MAIN_HABS_02_HIRES,local_derived_reference,exists
DERIV_SITE_02_REVIEW,Normalized site-plan review image,Local derivative of Library of Congress / HABS drawing,pa1690,sheet 02 normalized derivative,,project/data/site-02-review.jpg,circa 2010 source; derivative 2026-09-20,2026-09-20,Normalized drawing plan,MAIN_ALL;GUEST_ALL;SITE,Whole-site connection/registration review; approximate creek/path restrictions retained,A,LOC/HABS source conditions retained; reference only.,viewed_image,,c5764573c7c954e32d5a7603ac9bd327d486ee94b27d12caf9ae30ff753cb185,653239,computed for previously unhashed local file in this audit,Actually viewed by guest geometry worker via normalized image,qa/guest-geometry-review.md; data/guest_house.json,MAIN_HABS_02_HIRES,local_derived_reference,exists
DERIV_SITE_02_SCALE,Site-plan metric scale inspection crop,Local derivative of Library of Congress / HABS drawing,pa1690,sheet 02 metric scale crop,,project/data/site-02-scale.png,circa 2010 source; derivative 2026-09-20,2026-09-20,Normalized site drawing scale,MAIN_ALL;GUEST_ALL;SITE,Root read 4 meter metric scale; main builder subsequently cross-checked four matching architectural corners; registration uncertainty remains separate,A,LOC/HABS source conditions retained; reference only.,viewed_image,,2fa5e9825caefaecb36df2e71223a782cee3b9d0e90e17875379f440f83420d2,47466,computed for previously unhashed local file in this audit,Actually viewed by root during source normalization/scale check,Root direct report 2026-09-20,MAIN_HABS_02_HIRES,local_derived_reference,exists
GEO07_MAIN_SW_87,southwest,Library of Congress / HABS,pa1690.color.570317c,570317c,https://www.loc.gov/pictures/item/pa1690.color.570317c/,project/data/photo_refs/main_sw_87.jpg,1985-03,2026-09-20,southwest,MAIN_EXTERIOR,Geometry reference/QA only; no scene texture,B,"LOC advisory: US Government-made images have no known restrictions; copied-source images may be restricted. Jack E. Boucher HABS photograph; reference/QA only, not a scene texture.",downloaded_verified + viewed_image,https://cdn.loc.gov/service/pnp/habshaer/pa/pa1600/pa1690/color/570317cv.jpg,3cb9d4b007be1fab6f0582b23e64782b93731b622735f3b77d2facc9714a7475,416258,recomputed on manifest merge,Original large JPEG and marked QA derivative actually viewed by photo_match agent,photo_match actual image inspection and caption research; qa/photo-match-review.md,,original_archive_reference,exists
GEO07_MAIN_EAST_88,"east, south end of bridge",Library of Congress / HABS,pa1690.color.570318c,570318c,https://www.loc.gov/pictures/item/pa1690.color.570318c/,project/data/photo_refs/main_east_88.jpg,1985-03,2026-09-20,"east, south end of bridge",MAIN_EXTERIOR,Geometry reference/QA only; no scene texture,B,"LOC advisory: US Government-made images have no known restrictions; copied-source images may be restricted. Jack E. Boucher HABS photograph; reference/QA only, not a scene texture.",downloaded_verified + viewed_image,https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa1600/pa1690/color/570318cv.jpg,fe4c71c25236eb25eb1c97665f283be8193cdeccbbbcb286d415c89c14fb27fe,421152,recomputed on manifest merge,Original large JPEG and marked QA derivative actually viewed by photo_match agent,photo_match actual image inspection and caption research; qa/photo-match-review.md,,original_archive_reference,exists
GEO07_MAIN_LIVING_48,from kitchen door in northwest corner,Library of Congress / HABS,pa1690.photos.134187p,134187p,https://www.loc.gov/pictures/item/pa1690.photos.134187p/,project/data/photo_refs/main_living_48.jpg,1985-02/03,2026-09-20,from kitchen door in northwest corner,MAIN_L1_LIVING,Geometry reference/QA only; no scene texture,B,"LOC advisory: US Government-made images have no known restrictions; copied-source images may be restricted. Jack E. Boucher HABS photograph; reference/QA only, not a scene texture.",downloaded_verified + viewed_image,https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa1600/pa1690/photos/134187pv.jpg,d2712f49a72dd0be5340d0d16a53baec1f0bf04c67af384d409ee341da61a3e7,327583,recomputed on manifest merge,Original large JPEG and marked QA derivative actually viewed by photo_match agent,photo_match actual image inspection and caption research; qa/photo-match-review.md,,original_archive_reference,exists
GEO07_MAIN_KITCHEN_56,west kitchen cabinets,Library of Congress / HABS,pa1690.photos.134195p,134195p,https://www.loc.gov/pictures/item/pa1690.photos.134195p/,project/data/photo_refs/main_kitchen_56.jpg,1985-02/03,2026-09-20,west kitchen cabinets,MAIN_L1_KITCHEN,Geometry reference/QA only; no scene texture,B,"LOC advisory: US Government-made images have no known restrictions; copied-source images may be restricted. Jack E. Boucher HABS photograph; reference/QA only, not a scene texture.",downloaded_verified + viewed_image,https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa1600/pa1690/photos/134195pv.jpg,595360f28177178641a0ef05bfc41c1dd18ab59b82c5dfe3d752a64a89719d1e,209273,recomputed on manifest merge,Original large JPEG and marked QA derivative actually viewed by photo_match agent,photo_match actual image inspection and caption research; qa/photo-match-review.md,,original_archive_reference,exists
GEO07_GUEST_EXTERIOR_10,from west along south facade,Library of Congress / HABS,pa2187.photos.134233p,134233p,https://www.loc.gov/pictures/item/pa2187.photos.134233p/,project/data/photo_refs/guest_exterior_10.jpg,1985-02/03,2026-09-20,from west along south facade,GUEST_L1_LOUNGE;GUEST_L1_TERRACE,Geometry reference/QA only; no scene texture,B,"LOC advisory: US Government-made images have no known restrictions; copied-source images may be restricted. Jack E. Boucher HABS photograph; reference/QA only, not a scene texture.",downloaded_verified + viewed_image,https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa2100/pa2187/photos/134233pv.jpg,3861068b7a43ed1d08941b215192cc2a60ca2d29472b71141fb0d75afc9ed247,255794,recomputed on manifest merge,Original large JPEG and marked QA derivative actually viewed by photo_match agent,photo_match actual image inspection and caption research; qa/photo-match-review.md,,original_archive_reference,exists
GEO07_GUEST_LIVING_11,living room from east,Library of Congress / HABS,pa2187.photos.134234p,134234p,https://www.loc.gov/pictures/item/pa2187.photos.134234p/,project/data/photo_refs/guest_living_11.jpg,1985-02/03,2026-09-20,living room from east,GUEST_L1_LOUNGE;GUEST_L1_TERRACE,Geometry reference/QA only; no scene texture,B,"LOC advisory: US Government-made images have no known restrictions; copied-source images may be restricted. Jack E. Boucher HABS photograph; reference/QA only, not a scene texture.",downloaded_verified + viewed_image,https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa2100/pa2187/photos/134234pv.jpg,9a75b17d5138e7c33b2eff9e3ed5e37d15c065c27740362d3cf450420f439b23,282297,recomputed on manifest merge,Original large JPEG and marked QA derivative actually viewed by photo_match agent,photo_match actual image inspection and caption research; qa/photo-match-review.md,,original_archive_reference,exists
CONTEMPORARY_CEILING_ERITAK_2011,"Fallingwater interior, central ceiling fixture",Wikimedia Commons / photographer own work,File:Fallingwater_interior.JPG,photo,https://commons.wikimedia.org/wiki/File:Fallingwater_interior.JPG,,2011-06-22,2026-09-20,interior,MAIN_L1_LIVING,Contemporary persistence of fixture form also visible in HABS48; not dimensional measurement,C contemporary photograph comparison; HABS form separately documented,"Eritak, CC BY-SA 3.0; online reference only, not downloaded or used as texture",viewed_image,,,,,Actually viewed by architectural_detail agent,qa/architectural-detail-review.md,,online_photo_reference,
MCAH10_GUEST_ENTRANCE_0,guest-entrance original panorama horizontal face0,Columbia University Media Center for Art History,guest-entrance,original panorama face0,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Entrance/,project/qa/panorama10/guest-entrance-face0.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,GUEST_L1_LOUNGE;GUEST_L1_TERRACE;GUEST_L1_GUEST_ROOM,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Entrance/images/1213_fallingwater2001_vr_074_o_800_0.jpg,d1a456e3a2d6f3a1ce8ff6c36700e6c04641645e4d3aaec1e02fd8d1ebf9b3d7,102127,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY interior_build; root additionally guest-entrance3/living1/2,project/qa/guest-circulation10-panorama-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_GUEST_ENTRANCE_1,guest-entrance original panorama horizontal face1,Columbia University Media Center for Art History,guest-entrance,original panorama face1,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Entrance/,project/qa/panorama10/guest-entrance-face1.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,GUEST_L1_LOUNGE;GUEST_L1_TERRACE;GUEST_L1_GUEST_ROOM,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Entrance/images/1213_fallingwater2001_vr_074_o_800_1.jpg,3b89b38dda5fc68dbc427a57a2bdee0efc2bff1673575f645bab804af916d84c,88889,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY interior_build; root additionally guest-entrance3/living1/2,project/qa/guest-circulation10-panorama-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_GUEST_ENTRANCE_2,guest-entrance original panorama horizontal face2,Columbia University Media Center for Art History,guest-entrance,original panorama face2,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Entrance/,project/qa/panorama10/guest-entrance-face2.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,GUEST_L1_LOUNGE;GUEST_L1_TERRACE;GUEST_L1_GUEST_ROOM,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Entrance/images/1213_fallingwater2001_vr_074_o_800_2.jpg,f86121a2cbfc71858ae8cf974bab2d4cdcf5006c533a59dc8ecb57d9c05c9881,78951,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY interior_build; root additionally guest-entrance3/living1/2,project/qa/guest-circulation10-panorama-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_GUEST_ENTRANCE_3,guest-entrance original panorama horizontal face3,Columbia University Media Center for Art History,guest-entrance,original panorama face3,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Entrance/,project/qa/panorama10/guest-entrance-face3.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,GUEST_L1_LOUNGE;GUEST_L1_TERRACE;GUEST_L1_GUEST_ROOM,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Entrance/images/1213_fallingwater2001_vr_074_o_800_3.jpg,622e8479a031b37fc1de71d410246efa5b431a0e73d0eacc269ee696bcff8a89,82516,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY interior_build; root additionally guest-entrance3/living1/2,project/qa/guest-circulation10-panorama-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_GUEST_LIVING_0,guest-living original panorama horizontal face0,Columbia University Media Center for Art History,guest-living,original panorama face0,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Living-Room/,project/qa/panorama10/guest-living-face0.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,GUEST_L1_LOUNGE;GUEST_L1_TERRACE;GUEST_L1_GUEST_ROOM,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Living-Room/images/1213_fallingwater2001_vr_73_o_800_0.jpg,6eaa13344bf4c1f91f7efc8ab97d0aedaa1c16b7297c0cfabf469d09dfbc48cf,97408,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY interior_build; root additionally guest-entrance3/living1/2,project/qa/guest-circulation10-panorama-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_GUEST_LIVING_1,guest-living original panorama horizontal face1,Columbia University Media Center for Art History,guest-living,original panorama face1,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Living-Room/,project/qa/panorama10/guest-living-face1.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,GUEST_L1_LOUNGE;GUEST_L1_TERRACE;GUEST_L1_GUEST_ROOM,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Living-Room/images/1213_fallingwater2001_vr_73_o_800_1.jpg,94e47e14015f3d1a1c50c76dd1059d852178bf33af1a76c0a7cdae8a9062961f,64299,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY interior_build; root additionally guest-entrance3/living1/2,project/qa/guest-circulation10-panorama-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
